order_id,order_date,product,state,city,pin_code,quantity,price,platform,latitude,longitude
ORD002727,2026-04-21,Face Wash,Karnataka,Bengaluru,560001,1,149,Swiggy Instamart,12.988645920932974,77.58351887541741
ORD002728,2026-06-18,Protein Bar,Karnataka,Bengaluru,560001,3,49,Zepto,12.98136040719356,77.60859486426972
ORD002729,2026-01-03,Snacks,Telangana,Hyderabad,500001,5,49,Blinkit,17.378713456949257,78.4839248638114
ORD002730,2026-02-21,Shampoo,Gujarat,Surat,395003,4,249,Zepto,21.159836907526262,72.8290653885892
ORD002731,2026-06-28,Shampoo,Maharashtra,Nashik,422001,3,199,Swiggy Instamart,20.005534100256572,73.78629649998084
ORD002732,2026-04-15,Snacks,Gujarat,Surat,395003,3,99,Blinkit,21.181101834710205,72.82361903935379
ORD002733,2026-05-22,Energy Drink,Maharashtra,Nashik,422001,4,149,Blinkit,19.98622674935774,73.77948755220724
ORD002734,2026-04-26,Snacks,Maharashtra,Mumbai,400050,1,199,Swiggy Instamart,19.062535375299685,72.83199417687685
ORD002735,2026-01-06,Energy Drink,Maharashtra,Mumbai,400050,1,129,Zepto,19.05633326752491,72.83074752099664
ORD002736,2026-04-06,Protein Bar,Maharashtra,Thane,400601,2,129,Zepto,19.23345444808352,72.98191734168962
ORD002737,2026-01-03,Snacks,Maharashtra,Mumbai,400050,1,199,Swiggy Instamart,19.05586631574997,72.82449802182903
ORD002738,2026-02-09,Coffee,Maharashtra,Mumbai,400050,4,199,Swiggy Instamart,19.057901476423222,72.8458673996183
ORD002739,2026-06-06,Protein Bar,Maharashtra,Mumbai,400050,1,99,Zepto,19.05776699290474,72.8293020565548
ORD002740,2026-02-17,Protein Bar,Maharashtra,Mumbai,400050,1,49,Blinkit,19.054776864290638,72.84048983357441
ORD002741,2026-02-23,Protein Bar,Maharashtra,Pune,411001,1,249,Blinkit,18.539998372547444,73.86120613049432
ORD002742,2026-02-19,Shampoo,Delhi,New Delhi,110001,2,299,Swiggy Instamart,28.614727729037856,77.20936782833175
ORD002743,2026-05-01,Face Wash,Maharashtra,Thane,400601,5,49,Blinkit,19.194456932112143,72.98555150864284
ORD002744,2026-05-10,Protein Bar,Maharashtra,Thane,400601,1,99,Zepto,19.21964166415996,72.98238342050661
ORD002745,2026-02-06,Coffee,Maharashtra,Nashik,422001,5,129,Swiggy Instamart,19.998785378059164,73.77585543121023
ORD002746,2026-06-29,Protein Bar,Maharashtra,Mumbai,400050,2,99,Blinkit,19.05548975063497,72.83971622984073
ORD002747,2026-02-11,Shampoo,Maharashtra,Pune,411001,5,149,Swiggy Instamart,18.516612401633967,73.8775266032211
ORD002748,2026-05-10,Snacks,Gujarat,Surat,395003,3,129,Blinkit,21.174508624190153,72.81834317340005
ORD002749,2026-03-30,Snacks,Maharashtra,Nashik,422001,2,49,Swiggy Instamart,20.004614537067482,73.77318324877844
ORD002750,2026-03-14,Energy Drink,Maharashtra,Nashik,422001,1,49,Zepto,19.9839561753018,73.79569470940115
ORD002751,2026-03-30,Snacks,Karnataka,Bengaluru,560001,1,249,Zepto,12.9786314254222,77.59993207317899
ORD002752,2026-01-04,Snacks,Karnataka,Bengaluru,560001,1,199,Swiggy Instamart,12.973254036602997,77.58077982431307
ORD002753,2026-06-28,Snacks,Gujarat,Ahmedabad,380001,5,79,Swiggy Instamart,23.017663828604448,72.57981780774784
ORD002754,2026-03-23,Shampoo,Maharashtra,Nashik,422001,3,299,Blinkit,19.995387799702176,73.7543823068375
ORD002755,2026-03-18,Shampoo,Karnataka,Bengaluru,560001,3,129,Zepto,12.96932893992219,77.59318242445973
ORD002756,2026-02-13,Protein Bar,Telangana,Hyderabad,500001,3,249,Blinkit,17.386355634164147,78.49398518643514
ORD002757,2026-03-25,Shampoo,Karnataka,Bengaluru,560001,4,299,Blinkit,12.977976058122312,77.59718769805244
ORD002758,2026-02-06,Snacks,Maharashtra,Thane,400601,4,249,Zepto,19.230255313880868,72.96291030219186
ORD002759,2026-03-23,Shampoo,Maharashtra,Thane,400601,2,249,Blinkit,19.22334581814477,72.98436538363336
ORD002760,2026-04-22,Snacks,Maharashtra,Mumbai,400001,2,99,Swiggy Instamart,19.0636043771392,72.86267129391318
ORD002761,2026-02-25,Protein Bar,Maharashtra,Thane,400601,1,249,Blinkit,19.210840578735244,72.97148458557484
ORD002762,2026-03-11,Face Wash,Maharashtra,Thane,400601,2,49,Blinkit,19.225834194635024,72.97195461216309
ORD002763,2026-02-10,Face Wash,Gujarat,Surat,395003,5,149,Zepto,21.16163651481719,72.82498366263306
ORD002764,2026-05-05,Coffee,Maharashtra,Pune,411001,4,249,Blinkit,18.53158632334154,73.85683043374377
ORD002765,2026-05-05,Snacks,Maharashtra,Thane,400601,1,199,Zepto,19.21650748974643,72.97699994501299
ORD002766,2026-03-24,Snacks,Maharashtra,Mumbai,400050,4,149,Zepto,19.072520603343264,72.82200828273396
ORD002767,2026-05-13,Shampoo,Maharashtra,Pune,411001,2,249,Blinkit,18.5335550829094,73.85880496298923
ORD002768,2026-03-20,Snacks,Maharashtra,Mumbai,400001,2,199,Swiggy Instamart,19.07439580618025,72.90270900497934
ORD002769,2026-06-25,Coffee,Maharashtra,Nashik,422001,4,79,Swiggy Instamart,19.995343605102015,73.77616314240433
ORD002770,2026-05-16,Face Wash,Maharashtra,Thane,400601,3,199,Swiggy Instamart,19.20597568760836,72.98762461970536
ORD002771,2026-04-05,Coffee,Maharashtra,Thane,400601,4,79,Zepto,19.235191889336516,72.99479922781404
ORD002772,2026-04-05,Shampoo,Karnataka,Bengaluru,560001,2,129,Blinkit,12.98383948753146,77.59262379532204
ORD002773,2026-03-22,Snacks,Maharashtra,Pune,411001,4,149,Swiggy Instamart,18.5167475902251,73.83998830227506
ORD002774,2026-05-28,Face Wash,Gujarat,Ahmedabad,380001,2,99,Blinkit,23.042858735351818,72.57608978078149
ORD002775,2026-02-28,Snacks,Telangana,Hyderabad,500001,5,129,Zepto,17.380080430951306,78.49998056888987
ORD002776,2026-05-25,Shampoo,Karnataka,Bengaluru,560001,1,199,Swiggy Instamart,12.961872354832401,77.59866622034222
ORD002777,2026-04-09,Energy Drink,Maharashtra,Mumbai,400050,5,199,Zepto,19.05787370865709,72.8358867713988
ORD002778,2026-05-06,Shampoo,Delhi,New Delhi,110001,5,149,Zepto,28.61326426460814,77.1944907210889
ORD002779,2026-04-10,Energy Drink,Karnataka,Bengaluru,560001,3,99,Blinkit,12.9723557637267,77.60508864141876
ORD002780,2026-05-02,Energy Drink,Maharashtra,Mumbai,400001,2,49,Blinkit,19.07570783594146,72.88545115121589
ORD002781,2026-06-08,Shampoo,Gujarat,Ahmedabad,380001,5,99,Blinkit,23.01204470514326,72.5711373920673
ORD002782,2026-05-05,Face Wash,Gujarat,Ahmedabad,380001,5,129,Swiggy Instamart,23.016254895449116,72.57886980840104
ORD002783,2026-06-02,Coffee,Maharashtra,Pune,411001,1,149,Swiggy Instamart,18.52071491562262,73.86360073676337
ORD002784,2026-02-19,Coffee,Maharashtra,Mumbai,400001,5,149,Zepto,19.08687710426158,72.88461618575121
ORD002785,2026-04-19,Snacks,Gujarat,Surat,395003,1,149,Blinkit,21.17293118434294,72.82111787741489
ORD002786,2026-02-06,Face Wash,Maharashtra,Pune,411001,1,49,Swiggy Instamart,18.52037213889333,73.85136909597985
ORD002787,2026-01-21,Face Wash,Gujarat,Surat,395003,4,99,Blinkit,21.16675936043296,72.82735465849251
ORD002788,2026-05-23,Energy Drink,Gujarat,Surat,395003,5,299,Blinkit,21.16040074425218,72.81152661410867
ORD002789,2026-03-12,Shampoo,Maharashtra,Mumbai,400050,3,129,Swiggy Instamart,19.052918569516724,72.83143379451924
ORD002790,2026-04-27,Face Wash,Telangana,Hyderabad,500001,2,99,Blinkit,17.371518229545728,78.48685682236471
ORD002791,2026-02-01,Protein Bar,Maharashtra,Mumbai,400001,3,299,Blinkit,19.09500268424311,72.88793056555252
ORD002792,2026-03-22,Snacks,Maharashtra,Thane,400601,4,49,Swiggy Instamart,19.234735415091205,72.98201127876932
ORD002793,2026-06-15,Face Wash,Gujarat,Surat,395003,4,99,Blinkit,21.181875098229867,72.82386035269533
ORD002794,2026-01-09,Snacks,Telangana,Hyderabad,500001,3,199,Swiggy Instamart,17.37855659732978,78.45930859793863
ORD002795,2026-01-11,Coffee,Telangana,Hyderabad,500001,1,99,Blinkit,17.396861454740424,78.5021032397982
ORD002796,2026-01-18,Energy Drink,Maharashtra,Mumbai,400050,2,79,Swiggy Instamart,19.054068227546527,72.82696048293603
ORD002797,2026-03-02,Protein Bar,Maharashtra,Thane,400601,3,199,Blinkit,19.21076137886309,72.98192653551477
ORD002798,2026-04-16,Face Wash,Maharashtra,Mumbai,400050,1,299,Blinkit,19.070849325453032,72.81207228026119
ORD002799,2026-01-16,Coffee,Delhi,New Delhi,110001,4,249,Swiggy Instamart,28.617994385306424,77.20623328228281
ORD002800,2026-05-21,Protein Bar,Maharashtra,Thane,400601,2,299,Zepto,19.219433943919665,72.98268994001674
ORD002801,2026-03-08,Energy Drink,Maharashtra,Mumbai,400050,2,49,Swiggy Instamart,19.05771797561227,72.82846413146594
ORD002802,2026-01-07,Protein Bar,Delhi,New Delhi,110001,2,299,Zepto,28.611761248324456,77.21870316201789
ORD002803,2026-02-26,Energy Drink,Maharashtra,Mumbai,400001,2,99,Swiggy Instamart,19.080187599601274,72.87990583537737
ORD002804,2026-03-24,Shampoo,Gujarat,Ahmedabad,380001,4,49,Swiggy Instamart,23.00979048278908,72.56761420256787
ORD002805,2026-05-07,Protein Bar,Maharashtra,Nashik,422001,4,79,Zepto,20.014886691603394,73.78007696573124
ORD002806,2026-05-31,Protein Bar,Maharashtra,Pune,411001,2,129,Swiggy Instamart,18.52699531469589,73.87436511800328
ORD002807,2026-01-02,Face Wash,Karnataka,Bengaluru,560001,1,199,Swiggy Instamart,12.981986060692089,77.595531583377
ORD002808,2026-04-12,Energy Drink,Maharashtra,Thane,400601,2,49,Swiggy Instamart,19.213190108298043,72.95256450403944
ORD002809,2026-03-14,Face Wash,Telangana,Hyderabad,500001,5,199,Swiggy Instamart,17.383316150775272,78.48343987504182
ORD002810,2026-02-10,Energy Drink,Gujarat,Surat,395003,5,149,Blinkit,21.174103661943956,72.82956094773026
ORD002811,2026-03-25,Face Wash,Maharashtra,Pune,411001,4,79,Swiggy Instamart,18.51719614940563,73.83890601069493
ORD002812,2026-04-26,Protein Bar,Maharashtra,Nashik,422001,4,249,Zepto,19.9965003217085,73.78446651040801
ORD002813,2026-01-29,Protein Bar,Maharashtra,Thane,400601,4,79,Swiggy Instamart,19.235459076311326,72.97712474616254
ORD002814,2026-02-21,Coffee,Maharashtra,Pune,411001,3,129,Swiggy Instamart,18.52367811073574,73.86622478156953
ORD002815,2026-04-03,Shampoo,Maharashtra,Nashik,422001,1,129,Swiggy Instamart,19.997791060637997,73.78336814043286
ORD002816,2026-02-25,Coffee,Maharashtra,Nashik,422001,1,149,Zepto,19.99849509893668,73.78834824438492
ORD002817,2026-02-16,Face Wash,Maharashtra,Pune,411001,2,299,Swiggy Instamart,18.521914030479515,73.85968451813982
ORD002818,2026-03-25,Shampoo,Gujarat,Surat,395003,4,99,Blinkit,21.162374014025815,72.83817032359612
ORD002819,2026-05-24,Coffee,Karnataka,Bengaluru,560001,3,129,Zepto,12.99244712921231,77.58452088304571
ORD002820,2026-01-28,Protein Bar,Telangana,Hyderabad,500001,1,49,Zepto,17.381602409923527,78.48901607474168
ORD002821,2026-01-01,Face Wash,Maharashtra,Nashik,422001,4,249,Swiggy Instamart,20.013764062119957,73.77410453714711
ORD002822,2026-02-10,Protein Bar,Telangana,Hyderabad,500001,1,199,Zepto,17.356669697098575,78.50029189494164
ORD002823,2026-04-19,Snacks,Maharashtra,Pune,411001,3,79,Blinkit,18.52800506119584,73.83927052469514
ORD002824,2026-06-17,Protein Bar,Gujarat,Surat,395003,3,49,Zepto,21.164124312082205,72.84678182429528
ORD002825,2026-02-06,Face Wash,Maharashtra,Nashik,422001,4,129,Zepto,20.02037796418458,73.7890864002268
ORD002826,2026-05-02,Energy Drink,Maharashtra,Mumbai,400001,1,79,Zepto,19.074238875660402,72.87852987418813
ORD002827,2026-04-27,Coffee,Maharashtra,Pune,411001,5,149,Blinkit,18.519090741948737,73.86798239783269
ORD002828,2026-06-29,Coffee,Maharashtra,Mumbai,400001,4,79,Swiggy Instamart,19.06724157593505,72.86964200345116
ORD002829,2026-02-25,Protein Bar,Maharashtra,Thane,400601,4,249,Zepto,19.228402745868358,72.97765638544489
ORD002830,2026-05-08,Shampoo,Maharashtra,Mumbai,400001,4,249,Zepto,19.08978467355454,72.8709848779302
ORD002831,2026-05-28,Protein Bar,Maharashtra,Mumbai,400001,1,149,Swiggy Instamart,19.075452216396613,72.86847587015157
ORD002832,2026-05-03,Energy Drink,Maharashtra,Nashik,422001,3,49,Swiggy Instamart,20.005973626814235,73.76491453063002
ORD002833,2026-02-18,Energy Drink,Maharashtra,Nashik,422001,4,49,Swiggy Instamart,20.001023665790452,73.76533746135073
ORD002834,2026-05-25,Shampoo,Maharashtra,Mumbai,400001,5,299,Zepto,19.082939232331913,72.8848658933976
ORD002835,2026-03-15,Face Wash,Maharashtra,Mumbai,400001,1,199,Blinkit,19.058697372695157,72.89103885745502
ORD002836,2026-05-20,Energy Drink,Karnataka,Bengaluru,560001,3,199,Swiggy Instamart,12.996574151264198,77.59506006386736
ORD002837,2026-05-19,Energy Drink,Delhi,New Delhi,110001,3,199,Blinkit,28.607488857397755,77.23724330591003
ORD002838,2026-05-29,Shampoo,Maharashtra,Thane,400601,3,299,Blinkit,19.205110315016974,72.97830106466868
ORD002839,2026-02-07,Snacks,Maharashtra,Nashik,422001,4,249,Blinkit,20.00769622272632,73.79315147620453
ORD002840,2026-01-23,Coffee,Gujarat,Surat,395003,3,99,Blinkit,21.173797389751268,72.82611366104213
ORD002841,2026-06-15,Shampoo,Gujarat,Ahmedabad,380001,4,99,Zepto,23.01298815629612,72.56798178179754
ORD002842,2026-05-10,Snacks,Gujarat,Ahmedabad,380001,2,199,Swiggy Instamart,23.012430726390548,72.57187825319784
ORD002843,2026-05-27,Energy Drink,Maharashtra,Thane,400601,2,249,Zepto,19.212658038201393,72.9631596220671
ORD002844,2026-01-29,Coffee,Gujarat,Surat,395003,5,49,Swiggy Instamart,21.18275145788375,72.82612327476572
ORD002845,2026-05-28,Protein Bar,Maharashtra,Mumbai,400050,3,99,Swiggy Instamart,19.046918631950245,72.82781740865512
ORD002846,2026-06-25,Snacks,Maharashtra,Pune,411001,3,299,Zepto,18.521083715659675,73.83923533274421
ORD002847,2026-04-06,Coffee,Gujarat,Ahmedabad,380001,4,249,Zepto,23.02581647667126,72.56092842431309
ORD002848,2026-03-31,Snacks,Telangana,Hyderabad,500001,4,79,Zepto,17.402110288091908,78.49193960512076
ORD002849,2026-02-09,Snacks,Karnataka,Bengaluru,560001,2,49,Swiggy Instamart,12.967601000098908,77.58714832229683
ORD002850,2026-05-07,Energy Drink,Maharashtra,Mumbai,400050,1,149,Zepto,19.058550322924365,72.83562790741583
ORD002851,2026-03-19,Energy Drink,Gujarat,Surat,395003,5,79,Zepto,21.16994505871415,72.82892841192864
ORD002852,2026-01-05,Protein Bar,Maharashtra,Mumbai,400001,3,79,Zepto,19.07658370290818,72.87166141068764
ORD002853,2026-06-24,Protein Bar,Maharashtra,Thane,400601,1,149,Blinkit,19.21486794073157,72.95724207561095
ORD002854,2026-04-19,Face Wash,Maharashtra,Mumbai,400050,4,49,Swiggy Instamart,19.069337262308522,72.83248797780321
ORD002855,2026-03-18,Face Wash,Telangana,Hyderabad,500001,4,199,Zepto,17.37726544155967,78.50568734981356
ORD002856,2026-04-20,Coffee,Maharashtra,Nashik,422001,5,299,Swiggy Instamart,20.006770164803925,73.76933856428025
ORD002857,2026-06-01,Protein Bar,Telangana,Hyderabad,500001,4,49,Blinkit,17.393567374214705,78.49068048216509
ORD002858,2026-03-31,Protein Bar,Gujarat,Ahmedabad,380001,3,299,Blinkit,23.026445799854844,72.56714244395349
ORD002859,2026-01-26,Shampoo,Delhi,New Delhi,110001,5,199,Swiggy Instamart,28.618404957237782,77.20638241709779
ORD002860,2026-01-07,Shampoo,Karnataka,Bengaluru,560001,1,299,Zepto,12.977159414516459,77.5755505554599
ORD002861,2026-03-06,Coffee,Karnataka,Bengaluru,560001,1,79,Zepto,12.967261265370208,77.61182155097808
ORD002862,2026-04-27,Shampoo,Maharashtra,Mumbai,400050,3,129,Swiggy Instamart,19.051929325445997,72.82346161702506
ORD002863,2026-01-09,Face Wash,Karnataka,Bengaluru,560001,3,299,Zepto,12.9671203866155,77.58245193864111
ORD002864,2026-04-16,Protein Bar,Telangana,Hyderabad,500001,1,99,Swiggy Instamart,17.36291719223772,78.48439413601476
ORD002865,2026-05-10,Shampoo,Maharashtra,Mumbai,400001,1,99,Blinkit,19.077358594240817,72.87717494931462
ORD002866,2026-06-28,Coffee,Maharashtra,Nashik,422001,4,49,Blinkit,20.00445121438052,73.78013040870852
ORD002867,2026-01-31,Snacks,Telangana,Hyderabad,500001,5,299,Zepto,17.395228414715508,78.4847955381407
ORD002868,2026-03-17,Energy Drink,Karnataka,Bengaluru,560001,1,149,Swiggy Instamart,12.965859174229127,77.59178874515112
ORD002869,2026-04-20,Protein Bar,Gujarat,Ahmedabad,380001,2,79,Zepto,23.028293467597567,72.58552026878543
ORD002870,2026-05-05,Energy Drink,Karnataka,Bengaluru,560001,1,249,Swiggy Instamart,12.965318562608308,77.5955893378703
ORD002871,2026-04-07,Protein Bar,Maharashtra,Thane,400601,3,99,Zepto,19.22168357441936,72.9681742199327
ORD002872,2026-06-24,Coffee,Gujarat,Ahmedabad,380001,4,129,Swiggy Instamart,23.02270417167213,72.55674326142658
ORD002873,2026-06-29,Protein Bar,Karnataka,Bengaluru,560001,1,99,Zepto,12.953909496962606,77.59826746407892
ORD002874,2026-06-04,Coffee,Maharashtra,Thane,400601,1,299,Blinkit,19.21446125258669,72.98012280407622
ORD002875,2026-06-28,Shampoo,Gujarat,Ahmedabad,380001,1,199,Swiggy Instamart,23.022321050229916,72.56163599951336
ORD002876,2026-01-28,Shampoo,Delhi,New Delhi,110001,4,49,Blinkit,28.613447456980357,77.19666898694986
ORD002877,2026-05-23,Snacks,Gujarat,Surat,395003,4,79,Zepto,21.184109723580015,72.81754029655141
ORD002878,2026-03-09,Snacks,Maharashtra,Mumbai,400050,3,299,Blinkit,19.057642147290313,72.81907728411953
ORD002879,2026-03-04,Energy Drink,Delhi,New Delhi,110001,1,49,Zepto,28.61960421173361,77.20568568628718
ORD002880,2026-05-27,Energy Drink,Maharashtra,Mumbai,400050,2,299,Swiggy Instamart,19.054413332803787,72.83803201545051
ORD002881,2026-04-06,Coffee,Delhi,New Delhi,110001,3,299,Zepto,28.614194305916776,77.21416644445937
ORD002882,2026-05-30,Shampoo,Maharashtra,Thane,400601,1,49,Zepto,19.208486740634825,72.96405183056072
ORD002883,2026-02-07,Face Wash,Maharashtra,Pune,411001,2,249,Zepto,18.5214720796204,73.85351153644505
ORD002884,2026-01-16,Coffee,Gujarat,Ahmedabad,380001,1,79,Swiggy Instamart,23.02876434672454,72.57060091547338
ORD002885,2026-05-30,Coffee,Maharashtra,Nashik,422001,1,149,Zepto,20.007950753392347,73.7634661747006
ORD002886,2026-03-04,Shampoo,Gujarat,Ahmedabad,380001,2,129,Swiggy Instamart,23.041384369396145,72.56975758014967
ORD002887,2026-05-03,Shampoo,Karnataka,Bengaluru,560001,2,79,Zepto,12.978575869703393,77.5862390832978
ORD002888,2026-05-22,Snacks,Gujarat,Surat,395003,5,79,Zepto,21.173280099022175,72.81807155236476
ORD002889,2026-05-11,Energy Drink,Maharashtra,Thane,400601,1,299,Swiggy Instamart,19.222820678382597,72.97454025915614
ORD002890,2026-05-25,Energy Drink,Maharashtra,Mumbai,400050,2,249,Swiggy Instamart,19.059891905039354,72.8364797403013
ORD002891,2026-02-27,Face Wash,Gujarat,Ahmedabad,380001,4,49,Blinkit,23.010174596887797,72.56455508269387
ORD002892,2026-03-24,Shampoo,Maharashtra,Mumbai,400001,1,129,Swiggy Instamart,19.080573242810868,72.89868221474548
ORD002893,2026-04-11,Shampoo,Gujarat,Ahmedabad,380001,5,129,Swiggy Instamart,23.021119176653386,72.57731136117924
ORD002894,2026-05-03,Coffee,Maharashtra,Thane,400601,5,249,Swiggy Instamart,19.217230285301415,72.99752245594756
ORD002895,2026-03-03,Coffee,Maharashtra,Thane,400601,5,149,Blinkit,19.200827783330347,72.9790462104467
ORD002896,2026-04-21,Coffee,Maharashtra,Mumbai,400050,1,249,Zepto,19.04334455966438,72.80443428429463
ORD002897,2026-01-22,Snacks,Delhi,New Delhi,110001,2,49,Blinkit,28.616874620531178,77.21039497796147
ORD002898,2026-04-11,Face Wash,Maharashtra,Nashik,422001,4,199,Blinkit,20.00305163062258,73.7786380590996
ORD002899,2026-06-04,Face Wash,Delhi,New Delhi,110001,3,299,Swiggy Instamart,28.644882994340712,77.20641824861968
ORD002900,2026-04-09,Snacks,Karnataka,Bengaluru,560001,5,99,Blinkit,12.976701243612501,77.58810635180386
ORD002901,2026-01-24,Snacks,Gujarat,Ahmedabad,380001,4,199,Swiggy Instamart,23.025452325750408,72.56901766324944
ORD002902,2026-06-07,Snacks,Delhi,New Delhi,110001,1,149,Swiggy Instamart,28.609794815172705,77.227188985322
ORD002903,2026-03-11,Face Wash,Maharashtra,Nashik,422001,5,129,Blinkit,20.017671849631842,73.781067466474
ORD002904,2026-03-03,Coffee,Gujarat,Ahmedabad,380001,2,199,Blinkit,22.999457880640563,72.56778990776748
ORD002905,2026-03-27,Coffee,Maharashtra,Pune,411001,4,149,Blinkit,18.54743027564405,73.8543933833336
ORD002906,2026-04-19,Snacks,Telangana,Hyderabad,500001,2,99,Swiggy Instamart,17.39603217572054,78.50111942401952
ORD002907,2026-02-18,Snacks,Maharashtra,Nashik,422001,3,199,Zepto,20.00808963915856,73.77128178368132
ORD002908,2026-05-29,Coffee,Karnataka,Bengaluru,560001,2,79,Swiggy Instamart,12.947246876682172,77.6014416320861
ORD002909,2026-06-13,Energy Drink,Maharashtra,Nashik,422001,2,199,Zepto,19.997752439971766,73.78146150451889
ORD002910,2026-04-06,Energy Drink,Karnataka,Bengaluru,560001,4,299,Swiggy Instamart,12.959101796604108,77.59194762459529
ORD002911,2026-05-26,Shampoo,Maharashtra,Nashik,422001,5,199,Zepto,20.00623719054901,73.78238593581045
ORD002912,2026-06-05,Protein Bar,Maharashtra,Nashik,422001,3,79,Blinkit,19.994751778126478,73.79166910948761
ORD002913,2026-04-11,Protein Bar,Delhi,New Delhi,110001,1,129,Blinkit,28.607931052152683,77.19225530539548
ORD002914,2026-04-27,Coffee,Karnataka,Bengaluru,560001,5,149,Swiggy Instamart,12.970509765800365,77.59494375309026
ORD002915,2026-04-18,Energy Drink,Telangana,Hyderabad,500001,3,49,Blinkit,17.38660589433172,78.50032132403685
ORD002916,2026-06-02,Protein Bar,Karnataka,Bengaluru,560001,4,249,Blinkit,12.969235511632641,77.59340380375632
ORD002917,2026-01-31,Energy Drink,Gujarat,Ahmedabad,380001,2,79,Blinkit,23.01146815618767,72.57960553502888
ORD002918,2026-01-11,Protein Bar,Maharashtra,Mumbai,400001,3,79,Swiggy Instamart,19.07784309064078,72.87349972272706
ORD002919,2026-03-10,Energy Drink,Delhi,New Delhi,110001,1,249,Zepto,28.594853253065345,77.22344412195055
ORD002920,2026-06-19,Coffee,Maharashtra,Mumbai,400001,1,49,Zepto,19.06372320035544,72.87178721990631
ORD002921,2026-06-09,Snacks,Gujarat,Ahmedabad,380001,3,149,Blinkit,23.02608344511076,72.55943442071383
ORD002922,2026-03-01,Energy Drink,Maharashtra,Pune,411001,5,149,Swiggy Instamart,18.50546490221747,73.835460524173
ORD002923,2026-03-02,Energy Drink,Gujarat,Ahmedabad,380001,1,199,Zepto,23.02970996952906,72.56594813755274
ORD002924,2026-04-09,Energy Drink,Maharashtra,Thane,400601,5,49,Zepto,19.24757270092473,72.9681564493437
ORD002925,2026-05-27,Snacks,Maharashtra,Mumbai,400050,5,149,Blinkit,19.05038548976571,72.82384607029714
ORD002926,2026-01-25,Energy Drink,Maharashtra,Mumbai,400050,4,129,Zepto,19.062031346551386,72.82479796661214
ORD002927,2026-06-06,Energy Drink,Karnataka,Bengaluru,560001,2,129,Blinkit,12.977723322140026,77.58481411610012
ORD002928,2026-01-01,Energy Drink,Maharashtra,Mumbai,400050,3,249,Swiggy Instamart,19.045784082815363,72.8115178526059
ORD002929,2026-04-09,Shampoo,Telangana,Hyderabad,500001,2,129,Zepto,17.36276425832063,78.48151930980525
ORD002930,2026-04-15,Snacks,Maharashtra,Mumbai,400050,4,299,Zepto,19.05659019687607,72.82318562972516
ORD002931,2026-06-07,Shampoo,Gujarat,Surat,395003,1,149,Zepto,21.182634057971875,72.8433803020961
ORD002932,2026-04-22,Coffee,Karnataka,Bengaluru,560001,3,199,Zepto,12.968251970125555,77.57666078886808
ORD002933,2026-05-10,Coffee,Karnataka,Bengaluru,560001,4,299,Swiggy Instamart,12.96593294891945,77.58860178606083
ORD002934,2026-04-06,Energy Drink,Maharashtra,Pune,411001,1,249,Zepto,18.513828650377217,73.84972281096103
ORD002935,2026-02-23,Energy Drink,Gujarat,Surat,395003,3,199,Blinkit,21.163665371042754,72.82723458384103
ORD002936,2026-03-05,Snacks,Maharashtra,Nashik,422001,3,129,Blinkit,19.999544589011844,73.78178322508626
ORD002937,2026-05-01,Protein Bar,Telangana,Hyderabad,500001,5,129,Swiggy Instamart,17.38860368715905,78.47759354912817
ORD002938,2026-04-26,Snacks,Maharashtra,Mumbai,400050,1,249,Swiggy Instamart,19.07231065326007,72.81969937698159
ORD002939,2026-04-03,Shampoo,Gujarat,Ahmedabad,380001,1,299,Blinkit,23.006321993861846,72.57520778071365
ORD002940,2026-04-19,Protein Bar,Karnataka,Bengaluru,560001,4,149,Blinkit,12.963425918655856,77.59781291470757
ORD002941,2026-03-10,Face Wash,Maharashtra,Pune,411001,3,299,Zepto,18.496363313988994,73.87062455941484
ORD002942,2026-02-26,Coffee,Maharashtra,Thane,400601,5,129,Zepto,19.225022934080403,72.96309523450837
ORD002943,2026-04-04,Protein Bar,Gujarat,Surat,395003,2,79,Swiggy Instamart,21.155412228761538,72.84782265904099
ORD002944,2026-01-24,Coffee,Maharashtra,Thane,400601,5,49,Blinkit,19.21092620096502,72.96975815151268
ORD002945,2026-05-15,Face Wash,Maharashtra,Mumbai,400050,4,99,Blinkit,19.036939479058507,72.82599221794398
ORD002946,2026-04-22,Face Wash,Maharashtra,Thane,400601,2,129,Blinkit,19.21602280385164,72.9852549309677
ORD002947,2026-02-12,Coffee,Maharashtra,Nashik,422001,1,129,Zepto,19.991909215718156,73.7644971320776
ORD002948,2026-01-14,Coffee,Telangana,Hyderabad,500001,2,149,Swiggy Instamart,17.389509626347767,78.49676730071226
ORD002949,2026-04-19,Energy Drink,Karnataka,Bengaluru,560001,2,49,Zepto,12.955888476488822,77.605415140863
ORD002950,2026-01-20,Protein Bar,Telangana,Hyderabad,500001,1,149,Zepto,17.38537541841487,78.49761805339075
ORD002951,2026-02-01,Shampoo,Delhi,New Delhi,110001,5,199,Swiggy Instamart,28.613197796384824,77.18377722082512
ORD002952,2026-02-09,Coffee,Maharashtra,Thane,400601,2,129,Zepto,19.21678032617684,72.98870143818671
ORD002953,2026-02-13,Face Wash,Gujarat,Ahmedabad,380001,5,49,Swiggy Instamart,23.013562539809165,72.56752035031093
ORD002954,2026-01-15,Shampoo,Delhi,New Delhi,110001,2,99,Zepto,28.61213866496449,77.18000486120131
